<TICKER>,<DTYYYYMMDD>,<FIRST>,<HIGH>,<LOW>,<CLOSE>,<VALUE>,<VOL>,<OPENINT>,<PER>,<OPEN>,<LAST>
Social.Sec.Inv,20220514,1072.00,1087.00,1054.00,1069.00,1607073417467,1503346228,26666,D,1065.00,1076.00
Social.Sec.Inv,20220511,1040.00,1083.00,1039.00,1065.00,1533551564761,1439878510,24496,D,1037.00,1068.00
Social.Sec.Inv,20220510,1032.00,1050.00,1025.00,1037.00,840169987009,809840509,16296,D,1044.00,1035.00
Social.Sec.Inv,20220509,1069.00,1069.00,1030.00,1044.00,1420931601928,1361130705,24036,D,1069.00,1035.00
Social.Sec.Inv,20220508,1048.00,1083.00,1046.00,1069.00,2261458425325,2115492913,37978,D,1032.00,1063.00
Social.Sec.Inv,20220507,1028.00,1045.00,1021.00,1032.00,1522988742730,1475156776,27913,D,1015.00,1042.00
Social.Sec.Inv,20220502,1018.00,1025.00,1008.00,1015.00,894117748504,880531417,18179,D,1018.00,1018.00
Social.Sec.Inv,20220501,1016.00,1037.00,1010.00,1018.00,979254967729,962067669,19075,D,1024.00,1016.00
Social.Sec.Inv,20220430,1038.00,1038.00,1015.00,1024.00,1073018959278,1048328041,23425,D,1039.00,1017.00
Social.Sec.Inv,20220427,1042.00,1051.00,1027.00,1039.00,1367740013835,1316844786,26083,D,1036.00,1032.00
Social.Sec.Inv,20220426,1035.00,1049.00,1026.00,1036.00,1213283831227,1171035379,22411,D,1019.00,1035.00
Social.Sec.Inv,20220425,1018.00,1033.00,1007.00,1019.00,846295437493,830860261,17659,D,1022.00,1027.00
Social.Sec.Inv,20220424,1028.00,1040.00,1012.00,1022.00,905230844083,885507789,18152,D,1021.00,1015.00
Social.Sec.Inv,20220420,1025.00,1035.00,1012.00,1021.00,1003952381378,983290686,19611,D,1030.00,1024.00
Social.Sec.Inv,20220419,1025.00,1048.00,1016.00,1030.00,1297745109288,1259360420,24031,D,1031.00,1024.00
Social.Sec.Inv,20220418,1010.00,1036.00,1004.00,1031.00,2948372607889,2860805270,36353,D,987.00,1021.00
Social.Sec.Inv,20220417,992.00,1010.00,961.00,987.00,1109625580944,1124061892,22282,D,985.00,1004.00
Social.Sec.Inv,20220416,995.00,1009.00,976.00,985.00,828148062018,840418435,19292,D,983.00,983.00
Social.Sec.Inv,20220413,950.00,999.00,950.00,983.00,835490030554,849867629,18616,D,975.00,988.00
Social.Sec.Inv,20220412,1005.00,1008.00,967.00,975.00,1668312810556,1710798286,33430,D,1017.00,967.00
Social.Sec.Inv,20220411,1033.00,1037.00,1002.00,1017.00,1304945280470,1283510770,29010,D,1029.00,1010.00
Social.Sec.Inv,20220410,1020.00,1048.00,1020.00,1029.00,919117016115,893391287,16183,D,1017.00,1025.00
Social.Sec.Inv,20220405,1016.00,1035.00,1006.00,1017.00,1843264287669,1813304412,30953,D,1030.00,1013.00
Social.Sec.Inv,20220404,1053.00,1066.00,1006.00,1030.00,1870269795341,1815665441,36212,D,1047.00,1017.00
Social.Sec.Inv,20220403,1035.00,1060.00,1027.00,1047.00,1332887942832,1273028761,24321,D,1028.00,1047.00
Social.Sec.Inv,20220330,1020.00,1040.00,1005.00,1028.00,1124339795657,1094029354,22361,D,1031.00,1031.00
Social.Sec.Inv,20220329,1042.00,1042.00,1005.00,1031.00,3076124915727,2983810909,46004,D,993.00,1015.00
Social.Sec.Inv,20220328,955.00,996.00,949.00,993.00,1958770284757,1973556492,22354,D,949.00,996.00
Social.Sec.Inv,20220327,947.00,963.00,934.00,949.00,711183203093,749489366,16321,D,945.00,947.00
Social.Sec.Inv,20220326,962.00,966.00,934.00,945.00,789852542689,835505813,19105,D,950.00,940.00
Social.Sec.Inv,20220319,940.00,958.00,928.00,950.00,1157718741678,1218199038,21133,D,913.00,958.00
Social.Sec.Inv,20220316,887.00,928.00,887.00,913.00,704556133368,771507064,15681,D,884.00,928.00
Social.Sec.Inv,20220315,880.00,894.00,872.00,884.00,486780572633,550368822,12323,D,882.00,883.00
Social.Sec.Inv,20220314,882.00,895.00,875.00,882.00,449381027631,509360862,13893,D,883.00,879.00
Social.Sec.Inv,20220313,885.00,896.00,870.00,883.00,693882064561,785479290,18050,D,892.00,882.00
Social.Sec.Inv,20220312,905.00,909.00,885.00,892.00,827815733263,928213936,21879,D,922.00,887.00
Social.Sec.Inv,20220309,911.00,935.00,910.00,922.00,911352469253,988923189,22260,D,918.00,920.00
Social.Sec.Inv,20220308,926.00,934.00,909.00,918.00,1130268925525,1231607889,28381,D,947.00,912.00
Social.Sec.Inv,20220307,956.00,969.00,925.00,947.00,1682636432943,1777655588,38285,D,957.00,930.00
Social.Sec.Inv,20220306,965.00,975.00,945.00,957.00,1480159655901,1546834657,37409,D,950.00,952.00
Social.Sec.Inv,20220305,937.00,957.00,922.00,950.00,2917540736507,3071847825,59295,D,912.00,957.00
Social.Sec.Inv,20220302,900.00,943.00,900.00,912.00,1908008301555,2091419810,24350,D,950.00,928.00
Social.Sec.Inv,20211229,10860.00,11160.00,10860.00,11000.00,2601216832340,236542345,43837,D,11020.00,10970.00
Social.Sec.Inv,20211228,11190.00,11190.00,10940.00,11020.00,1318930955690,119634201,22978,D,11260.00,10960.00
Social.Sec.Inv,20211227,11400.00,11550.00,11060.00,11260.00,1465101109180,130099276,23673,D,11210.00,11190.00
Social.Sec.Inv,20211226,11110.00,11480.00,11010.00,11210.00,2031371780200,181278736,31623,D,11090.00,11320.00
Social.Sec.Inv,20211225,11090.00,11090.00,11090.00,11090.00,509226583240,45917636,5836,D,10570.00,11090.00
Social.Sec.Inv,20211222,10570.00,10570.00,10570.00,10570.00,334272592780,31624654,3031,D,10070.00,10570.00
Social.Sec.Inv,20211221,10040.00,10210.00,9890.00,10070.00,491953379400,48837887,6980,D,9900.00,10170.00
Social.Sec.Inv,20211220,9930.00,10020.00,9800.00,9900.00,459387970300,46413981,8125,D,9850.00,9900.00
Social.Sec.Inv,20211219,10100.00,10120.00,9730.00,9850.00,334692436870,33994036,8623,D,10120.00,9760.00
Social.Sec.Inv,20211218,10110.00,10300.00,10050.00,10120.00,329496690540,32556027,8484,D,10000.00,10090.00
Social.Sec.Inv,20211215,10050.00,10140.00,9920.00,10000.00,380172279350,38030270,8312,D,10010.00,9980.00
Social.Sec.Inv,20211214,9840.00,10220.00,9820.00,10010.00,550522316290,54986097,9958,D,10050.00,10030.00
Social.Sec.Inv,20211213,10310.00,10440.00,9900.00,10050.00,920066028330,91540524,15640,D,10420.00,9900.00
Social.Sec.Inv,20211212,10780.00,10790.00,10260.00,10420.00,429887337130,41272290,7994,D,10720.00,10370.00
Social.Sec.Inv,20211211,10800.00,10980.00,10630.00,10720.00,378094808880,35269621,8454,D,10750.00,10630.00
Social.Sec.Inv,20211208,10710.00,10950.00,10520.00,10750.00,709009236860,65980372,11741,D,10760.00,10750.00
Social.Sec.Inv,20211207,10740.00,10850.00,10680.00,10760.00,471199331890,43806059,7709,D,10870.00,10700.00
Social.Sec.Inv,20211206,10740.00,11110.00,10740.00,10870.00,487129207110,44818930,8698,D,10910.00,10760.00
Social.Sec.Inv,20211205,10880.00,11050.00,10820.00,10910.00,505965136720,46371967,9427,D,10850.00,10850.00
Social.Sec.Inv,20211204,11150.00,11150.00,10590.00,10850.00,695550664600,64091937,11885,D,10910.00,10950.00
Social.Sec.Inv,20211201,11020.00,11100.00,10760.00,10910.00,559533005810,51277288,10034,D,11190.00,10930.00
Social.Sec.Inv,20211130,11420.00,11420.00,11080.00,11190.00,559791098520,50034910,9551,D,11240.00,11100.00
Social.Sec.Inv,20211129,11310.00,11490.00,11000.00,11240.00,570740655520,50800226,11541,D,11300.00,11100.00
Social.Sec.Inv,20211128,10810.00,11620.00,10810.00,11300.00,930007644550,82320083,15925,D,11070.00,11180.00
Social.Sec.Inv,20211127,11260.00,11260.00,11020.00,11070.00,1016407527620,91775343,15524,D,11590.00,11020.00
Social.Sec.Inv,20211124,11690.00,11840.00,11410.00,11590.00,1097798986680,94755761,17607,D,11800.00,11500.00
Social.Sec.Inv,20211123,11850.00,11930.00,11610.00,11800.00,3442306373140,291597953,46202,D,11370.00,11660.00
Social.Sec.Inv,20211122,11370.00,11370.00,11370.00,11370.00,441467435670,38827391,3777,D,10830.00,11370.00
Social.Sec.Inv,20211121,10400.00,11100.00,10380.00,10830.00,1291992135540,119248582,17875,D,10580.00,11100.00
Social.Sec.Inv,20211120,10910.00,11000.00,10490.00,10580.00,1265842023970,119659846,25247,D,11040.00,10490.00
Social.Sec.Inv,20211117,10960.00,11220.00,10930.00,11040.00,703831308480,63776954,14814,D,10940.00,10930.00
Social.Sec.Inv,20211116,10750.00,11190.00,10670.00,10940.00,813807468380,74364772,16025,D,11090.00,10970.00
Social.Sec.Inv,20211115,11420.00,11490.00,10980.00,11090.00,1288788817830,116202381,22869,D,11550.00,10980.00
Social.Sec.Inv,20211114,11720.00,11940.00,11310.00,11550.00,1175902321080,101813240,21648,D,11750.00,11410.00
Social.Sec.Inv,20211113,12000.00,12000.00,11530.00,11750.00,1077986797550,91781472,19705,D,12120.00,11580.00
Social.Sec.Inv,20211110,12090.00,12250.00,11930.00,12120.00,1303905738420,107613120,20756,D,12070.00,12130.00
Social.Sec.Inv,20211109,11950.00,12320.00,11890.00,12070.00,1310130069880,108512002,21395,D,12040.00,11990.00
